species_code,year,length,frequency,source
30020,2018,49,1,BSAI fishery
30020,2018,49,1,BSAI fishery
30020,2018,50,1,BSAI fishery
30020,2018,50,2,BSAI fishery
30020,2018,50,1,BSAI fishery
30020,2018,50,1,BSAI fishery
30020,2018,50,2,BSAI fishery
30020,2018,50,1,BSAI fishery
30020,2018,50,1,BSAI fishery
30020,2018,50,1,BSAI fishery
30020,2018,50,1,BSAI fishery
30020,2018,51,1,BSAI fishery
30020,2018,51,2,BSAI fishery
30020,2018,51,1,BSAI fishery
30020,2018,51,1,BSAI fishery
30020,2018,51,1,BSAI fishery
30020,2018,51,1,BSAI fishery
30020,2018,51,1,BSAI fishery
30020,2018,51,1,BSAI fishery
30020,2018,52,1,BSAI fishery
30020,2018,52,1,BSAI fishery
30020,2018,52,1,BSAI fishery
30020,2018,52,1,BSAI fishery
30020,2018,52,1,BSAI fishery
30020,2018,52,1,BSAI fishery
30020,2018,52,1,BSAI fishery
30020,2018,53,1,BSAI fishery
30020,2018,53,1,BSAI fishery
30020,2018,54,1,BSAI fishery
30020,2018,54,1,BSAI fishery
30020,2018,54,1,BSAI fishery
30020,2018,54,1,BSAI fishery
30020,2018,54,1,BSAI fishery
30020,2018,54,1,BSAI fishery
30020,2018,54,1,BSAI fishery
30020,2018,54,1,BSAI fishery
30020,2018,55,1,BSAI fishery
30020,2018,55,2,BSAI fishery
30020,2018,55,1,BSAI fishery
30020,2018,55,1,BSAI fishery
30020,2018,55,1,BSAI fishery
30020,2018,55,1,BSAI fishery
30020,2018,56,1,BSAI fishery
30020,2018,56,1,BSAI fishery
30020,2018,56,1,BSAI fishery
30020,2018,57,1,BSAI fishery
30020,2018,57,1,BSAI fishery
30020,2018,57,1,BSAI fishery
30020,2018,58,1,BSAI fishery
30020,2018,58,1,BSAI fishery
30020,2018,59,1,BSAI fishery
30020,2018,60,1,BSAI fishery
30020,2018,60,1,BSAI fishery
30020,2018,60,1,BSAI fishery
30020,2018,61,1,BSAI fishery
30020,2018,61,1,BSAI fishery
30020,2018,64,1,BSAI fishery
30020,2018,65,1,BSAI fishery
30020,2018,67,1,BSAI fishery
30020,2018,68,1,BSAI fishery
30020,2019,15,1,BSAI fishery
30020,2019,16,1,BSAI fishery
30020,2019,17,1,BSAI fishery
30020,2019,19,1,BSAI fishery
30020,2019,20,1,BSAI fishery
30020,2019,21,1,BSAI fishery
30020,2019,21,1,BSAI fishery
30020,2019,21,1,BSAI fishery
30020,2019,21,1,BSAI fishery
30020,2019,21,1,BSAI fishery
30020,2019,22,1,BSAI fishery
30020,2019,22,1,BSAI fishery
30020,2019,23,1,BSAI fishery
30020,2019,23,1,BSAI fishery
30020,2019,23,1,BSAI fishery
30020,2019,23,1,BSAI fishery
30020,2019,24,1,BSAI fishery
30020,2019,24,2,BSAI fishery
30020,2019,24,1,BSAI fishery
30020,2019,24,1,BSAI fishery
30020,2019,24,1,BSAI fishery
30020,2019,24,2,BSAI fishery
30020,2019,24,1,BSAI fishery
30020,2019,24,1,BSAI fishery
30020,2019,24,1,BSAI fishery
30020,2019,24,1,BSAI fishery
30020,2019,24,1,BSAI fishery
30020,2019,25,3,BSAI fishery
30020,2019,25,1,BSAI fishery
30020,2019,25,2,BSAI fishery
30020,2019,25,3,BSAI fishery
30020,2019,25,1,BSAI fishery
30020,2019,25,1,BSAI fishery
30020,2019,25,1,BSAI fishery
30020,2019,25,3,BSAI fishery
30020,2019,25,1,BSAI fishery
30020,2019,25,1,BSAI fishery
30020,2019,25,1,BSAI fishery
30020,2019,25,1,BSAI fishery
30020,2019,25,1,BSAI fishery
30020,2019,25,2,BSAI fishery
30020,2019,25,1,BSAI fishery
30020,2019,25,1,BSAI fishery
30020,2019,25,1,BSAI fishery
30020,2019,25,2,BSAI fishery
30020,2019,25,1,BSAI fishery
30020,2019,26,1,BSAI fishery
30020,2019,26,1,BSAI fishery
30020,2019,26,1,BSAI fishery
30020,2019,26,1,BSAI fishery
30020,2019,26,1,BSAI fishery
30020,2019,26,1,BSAI fishery
30020,2019,26,2,BSAI fishery
30020,2019,26,1,BSAI fishery
30020,2019,26,1,BSAI fishery
30020,2019,26,1,BSAI fishery
30020,2019,26,1,BSAI fishery
30020,2019,26,1,BSAI fishery
30020,2019,26,2,BSAI fishery
30020,2019,26,1,BSAI fishery
30020,2019,26,1,BSAI fishery
30020,2019,26,1,BSAI fishery
30020,2019,26,1,BSAI fishery
30020,2019,26,1,BSAI fishery
30020,2019,26,2,BSAI fishery
30020,2019,26,1,BSAI fishery
30020,2019,27,1,BSAI fishery
30020,2019,27,1,BSAI fishery
30020,2019,27,2,BSAI fishery
30020,2019,27,1,BSAI fishery
30020,2019,27,1,BSAI fishery
30020,2019,27,1,BSAI fishery
30020,2019,27,2,BSAI fishery
30020,2019,27,1,BSAI fishery
30020,2019,27,1,BSAI fishery
30020,2019,27,1,BSAI fishery
30020,2019,27,1,BSAI fishery
30020,2019,27,1,BSAI fishery
30020,2019,27,1,BSAI fishery
30020,2019,27,1,BSAI fishery
30020,2019,27,1,BSAI fishery
30020,2019,27,1,BSAI fishery
30020,2019,27,1,BSAI fishery
30020,2019,27,1,BSAI fishery
30020,2019,27,1,BSAI fishery
30020,2019,27,1,BSAI fishery
30020,2019,28,1,BSAI fishery
30020,2019,28,1,BSAI fishery
30020,2019,28,1,BSAI fishery
30020,2019,28,1,BSAI fishery
30020,2019,28,1,BSAI fishery
30020,2019,28,1,BSAI fishery
30020,2019,28,1,BSAI fishery
30020,2019,28,1,BSAI fishery
30020,2019,28,2,BSAI fishery
30020,2019,28,1,BSAI fishery
30020,2019,28,1,BSAI fishery
30020,2019,28,1,BSAI fishery
30020,2019,28,2,BSAI fishery
30020,2019,28,2,BSAI fishery
30020,2019,28,2,BSAI fishery
30020,2019,28,2,BSAI fishery
30020,2019,28,1,BSAI fishery
30020,2019,28,1,BSAI fishery
30020,2019,28,1,BSAI fishery
30020,2019,28,1,BSAI fishery
30020,2019,28,2,BSAI fishery
30020,2019,28,3,BSAI fishery
30020,2019,28,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,2,BSAI fishery
30020,2019,29,2,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,2,BSAI fishery
30020,2019,29,2,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,2,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,2,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,29,1,BSAI fishery
30020,2019,30,2,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,2,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,2,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,2,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,2,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,2,BSAI fishery
30020,2019,30,2,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,30,1,BSAI fishery
30020,2019,31,2,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,2,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,2,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,2,BSAI fishery
30020,2019,31,2,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,2,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,2,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,31,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,2,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,2,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,3,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,4,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,4,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,32,1,BSAI fishery
30020,2019,33,2,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,4,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,2,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,2,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,2,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,2,BSAI fishery
30020,2019,33,2,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,2,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,4,BSAI fishery
30020,2019,33,2,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,2,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,33,1,BSAI fishery
30020,2019,34,3,BSAI fishery
30020,2019,34,1,BSAI fishery
30020,2019,34,1,BSAI fishery
30020,2019,34,1,BSAI fishery
30020,2019,34,1,BSAI fishery
30020,2019,34,1,BSAI fishery
30020,2019,34,1,BSAI fishery
30020,2019,34,1,BSAI fishery
30020,2019,34,1,BSAI fishery
30020,2019,34,1,BSAI fishery
30020,2019,34,1,BSAI fishery
30020,2019,34,1,BSAI fishery
30020,2019,34,1,BSAI fishery
30020,2019,34,1,BSAI fishery
30020,2019,34,1,BSAI fishery
30020,2019,34,3,BSAI fishery
30020,2019,34,1,BSAI fishery
30020,2019,34,1,BSAI fishery
30020,2019,34,5,BSAI fishery
30020,2019,34,1,BSAI fishery
30020,2019,34,1,BSAI fishery
30020,2019,34,1,BSAI fishery
30020,2019,34,1,BSAI fishery
30020,2019,34,1,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,2,BSAI fishery
30020,2019,35,2,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,35,2,BSAI fishery
30020,2019,35,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,3,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,2,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,2,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,2,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,36,1,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,2,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,3,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,2,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,3,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,37,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,2,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,2,BSAI fishery
30020,2019,38,2,BSAI fishery
30020,2019,38,2,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,2,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,1,BSAI fishery
30020,2019,38,3,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,3,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,2,BSAI fishery
30020,2019,39,2,BSAI fishery
30020,2019,39,2,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,39,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,2,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,2,BSAI fishery
30020,2019,40,2,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,40,1,BSAI fishery
30020,2019,41,2,BSAI fishery
30020,2019,41,1,BSAI fishery
30020,2019,41,1,BSAI fishery
30020,2019,41,1,BSAI fishery
30020,2019,41,1,BSAI fishery
30020,2019,41,3,BSAI fishery
30020,2019,41,1,BSAI fishery
30020,2019,41,1,BSAI fishery
30020,2019,41,1,BSAI fishery
30020,2019,41,1,BSAI fishery
30020,2019,41,1,BSAI fishery
30020,2019,41,1,BSAI fishery
30020,2019,41,2,BSAI fishery
30020,2019,41,1,BSAI fishery
30020,2019,41,1,BSAI fishery
30020,2019,41,1,BSAI fishery
30020,2019,41,1,BSAI fishery
30020,2019,41,1,BSAI fishery
30020,2019,41,1,BSAI fishery
30020,2019,41,1,BSAI fishery
30020,2019,41,1,BSAI fishery
30020,2019,41,2,BSAI fishery
30020,2019,41,1,BSAI fishery
30020,2019,42,1,BSAI fishery
30020,2019,42,1,BSAI fishery
30020,2019,42,1,BSAI fishery
30020,2019,42,1,BSAI fishery
30020,2019,42,1,BSAI fishery
30020,2019,42,2,BSAI fishery
30020,2019,42,1,BSAI fishery
30020,2019,42,1,BSAI fishery
30020,2019,42,1,BSAI fishery
30020,2019,42,1,BSAI fishery
30020,2019,42,1,BSAI fishery
30020,2019,42,1,BSAI fishery
30020,2019,42,1,BSAI fishery
30020,2019,42,1,BSAI fishery
30020,2019,42,1,BSAI fishery
30020,2019,42,1,BSAI fishery
30020,2019,42,1,BSAI fishery
30020,2019,43,1,BSAI fishery
30020,2019,43,1,BSAI fishery
30020,2019,43,1,BSAI fishery
30020,2019,43,1,BSAI fishery
30020,2019,43,1,BSAI fishery
30020,2019,43,1,BSAI fishery
30020,2019,43,2,BSAI fishery
30020,2019,43,1,BSAI fishery
30020,2019,43,2,BSAI fishery
30020,2019,43,1,BSAI fishery
30020,2019,43,1,BSAI fishery
30020,2019,43,1,BSAI fishery
30020,2019,43,1,BSAI fishery
30020,2019,43,1,BSAI fishery
30020,2019,43,1,BSAI fishery
30020,2019,43,1,BSAI fishery
30020,2019,43,1,BSAI fishery
30020,2019,43,1,BSAI fishery
30020,2019,43,1,BSAI fishery
30020,2019,43,1,BSAI fishery
30020,2019,43,1,BSAI fishery
30020,2019,43,2,BSAI fishery
30020,2019,44,1,BSAI fishery
30020,2019,44,1,BSAI fishery
30020,2019,44,1,BSAI fishery
30020,2019,44,1,BSAI fishery
30020,2019,44,1,BSAI fishery
30020,2019,44,1,BSAI fishery
30020,2019,44,1,BSAI fishery
30020,2019,44,2,BSAI fishery
30020,2019,44,1,BSAI fishery
30020,2019,44,1,BSAI fishery
30020,2019,44,1,BSAI fishery
30020,2019,44,1,BSAI fishery
30020,2019,44,1,BSAI fishery
30020,2019,44,1,BSAI fishery
30020,2019,44,1,BSAI fishery
30020,2019,44,1,BSAI fishery
30020,2019,44,1,BSAI fishery
30020,2019,44,1,BSAI fishery
30020,2019,45,1,BSAI fishery
30020,2019,45,2,BSAI fishery
30020,2019,45,1,BSAI fishery
30020,2019,45,1,BSAI fishery
30020,2019,45,1,BSAI fishery
30020,2019,45,1,BSAI fishery
30020,2019,45,1,BSAI fishery
30020,2019,45,1,BSAI fishery
30020,2019,45,1,BSAI fishery
30020,2019,45,1,BSAI fishery
30020,2019,45,1,BSAI fishery
30020,2019,45,1,BSAI fishery
30020,2019,45,1,BSAI fishery
30020,2019,45,1,BSAI fishery
30020,2019,45,1,BSAI fishery
30020,2019,45,1,BSAI fishery
30020,2019,45,1,BSAI fishery
30020,2019,45,2,BSAI fishery
30020,2019,46,1,BSAI fishery
30020,2019,46,1,BSAI fishery
30020,2019,46,2,BSAI fishery
30020,2019,46,1,BSAI fishery
30020,2019,46,1,BSAI fishery
30020,2019,46,1,BSAI fishery
30020,2019,46,1,BSAI fishery
30020,2019,46,1,BSAI fishery
30020,2019,46,1,BSAI fishery
30020,2019,46,1,BSAI fishery
30020,2019,46,2,BSAI fishery
30020,2019,46,1,BSAI fishery
30020,2019,46,1,BSAI fishery
30020,2019,46,1,BSAI fishery
30020,2019,46,1,BSAI fishery
30020,2019,46,1,BSAI fishery
30020,2019,46,1,BSAI fishery
30020,2019,46,1,BSAI fishery
30020,2019,47,1,BSAI fishery
30020,2019,47,1,BSAI fishery
30020,2019,47,1,BSAI fishery
30020,2019,47,1,BSAI fishery
30020,2019,47,1,BSAI fishery
30020,2019,47,1,BSAI fishery
30020,2019,47,1,BSAI fishery
30020,2019,47,1,BSAI fishery
30020,2019,47,1,BSAI fishery
30020,2019,47,1,BSAI fishery
30020,2019,47,1,BSAI fishery
30020,2019,47,1,BSAI fishery
30020,2019,47,1,BSAI fishery
30020,2019,47,1,BSAI fishery
30020,2019,47,1,BSAI fishery
30020,2019,48,1,BSAI fishery
30020,2019,48,1,BSAI fishery
30020,2019,48,2,BSAI fishery
30020,2019,48,1,BSAI fishery
30020,2019,48,1,BSAI fishery
30020,2019,48,1,BSAI fishery
30020,2019,48,1,BSAI fishery
30020,2019,48,1,BSAI fishery
30020,2019,48,1,BSAI fishery
30020,2019,48,1,BSAI fishery
30020,2019,48,1,BSAI fishery
30020,2019,48,1,BSAI fishery
30020,2019,48,1,BSAI fishery
30020,2019,48,1,BSAI fishery
30020,2019,48,1,BSAI fishery
30020,2019,48,1,BSAI fishery
30020,2019,49,1,BSAI fishery
30020,2019,49,1,BSAI fishery
30020,2019,49,1,BSAI fishery
30020,2019,49,1,BSAI fishery
30020,2019,49,1,BSAI fishery
30020,2019,49,1,BSAI fishery
30020,2019,49,1,BSAI fishery
30020,2019,49,1,BSAI fishery
30020,2019,49,1,BSAI fishery
30020,2019,50,1,BSAI fishery
30020,2019,50,1,BSAI fishery
30020,2019,50,1,BSAI fishery
30020,2019,50,1,BSAI fishery
30020,2019,50,1,BSAI fishery
30020,2019,50,1,BSAI fishery
30020,2019,50,1,BSAI fishery
30020,2019,50,1,BSAI fishery
30020,2019,50,1,BSAI fishery
30020,2019,50,1,BSAI fishery
30020,2019,50,1,BSAI fishery
30020,2019,50,1,BSAI fishery
30020,2019,50,1,BSAI fishery
30020,2019,50,2,BSAI fishery
30020,2019,50,1,BSAI fishery
30020,2019,50,1,BSAI fishery
30020,2019,50,1,BSAI fishery
30020,2019,50,1,BSAI fishery
30020,2019,50,1,BSAI fishery
30020,2019,51,1,BSAI fishery
30020,2019,51,1,BSAI fishery
30020,2019,51,1,BSAI fishery
30020,2019,51,1,BSAI fishery
30020,2019,51,1,BSAI fishery
30020,2019,51,1,BSAI fishery
30020,2019,51,1,BSAI fishery
30020,2019,51,1,BSAI fishery
30020,2019,52,1,BSAI fishery
30020,2019,52,1,BSAI fishery
30020,2019,52,1,BSAI fishery
30020,2019,52,1,BSAI fishery
30020,2019,52,1,BSAI fishery
30020,2019,52,1,BSAI fishery
30020,2019,52,1,BSAI fishery
30020,2019,53,1,BSAI fishery
30020,2019,53,1,BSAI fishery
30020,2019,53,1,BSAI fishery
30020,2019,54,1,BSAI fishery
30020,2019,54,1,BSAI fishery
30020,2019,54,1,BSAI fishery
30020,2019,54,1,BSAI fishery
30020,2019,54,1,BSAI fishery
30020,2019,55,2,BSAI fishery
30020,2019,55,1,BSAI fishery
30020,2019,56,1,BSAI fishery
30020,2019,56,1,BSAI fishery
30020,2019,56,1,BSAI fishery
30020,2019,56,1,BSAI fishery
30020,2019,56,1,BSAI fishery
30020,2019,57,1,BSAI fishery
30020,2019,57,1,BSAI fishery
30020,2019,58,1,BSAI fishery
30020,2019,58,1,BSAI fishery
30020,2019,58,1,BSAI fishery
30020,2019,59,1,BSAI fishery
30020,2019,59,1,BSAI fishery
30020,2019,59,1,BSAI fishery
30020,2019,60,1,BSAI fishery
30020,2019,60,1,BSAI fishery
30020,2019,61,1,BSAI fishery
30020,2019,61,1,BSAI fishery
30020,2019,62,1,BSAI fishery
30020,2019,63,1,BSAI fishery
30020,2019,64,1,BSAI fishery
30020,2019,65,1,BSAI fishery
30020,2019,65,1,BSAI fishery
30020,2019,66,1,BSAI fishery
30020,2019,66,1,BSAI fishery
30020,2019,68,1,BSAI fishery
30020,2019,68,1,BSAI fishery
30020,2019,72,1,BSAI fishery
30152,2002,27,1,BSAI fishery
30152,2002,30,1,BSAI fishery
30152,2002,30,1,BSAI fishery
30152,2002,31,1,BSAI fishery
30152,2002,32,1,BSAI fishery
