Biomass estimates for BSAI Other Rockfish from AI/EBS trawl surveys and Random Effects Model
Contact: jane.sullivan@noaa.gov
Estimates generated 2020-11-24

Survey biomass estimates (t) with estimated variance and 95% confidence intervals.
The reported CV was used as an input to random effects models. Biomass estimates of zero were treated as NAs in the model.
No SSTs occur on the EBS Shelf, so this species X region combination is not reported or estimated in subsequent RE models.
species,region,year,biomass,var,cv,lci,uci
Total Other Rockfish,1984,25422.0932,2.07114286075101,438.751800682747,1473003.23705521
Total Other Rockfish,1985,25430.167,1.85078529377496,675.972401916635,956686.089275644
Total Other Rockfish,1986,25438.8859,1.60495058498454,1094.80448816358,591098.15755206
Total Other Rockfish,1987,25449.8366,1.33454735318355,1860.78140608923,348076.448338952
Total Other Rockfish,1988,25467.4107,1.05123421356278,3244.56264990138,199900.287880768
Total Other Rockfish,1989,25490.733,0.785488928315598,5467.14572448918,118851.316870285
Total Other Rockfish,1990,25521.6834,0.573338811739653,8296.09024698348,78513.6497046512
Total Other Rockfish,1991,25562.7574,0.42995565082599,11005.8112369805,59373.5938061148
Total Other Rockfish,1992,25553.8532,0.343443716018402,13035.0050142213,50095.8313905307
Total Other Rockfish,1993,25672.9198,0.293325469071102,14447.4627759952,45620.3847884169
Total Other Rockfish,1994,25797.424,0.262274555665775,15428.5009943362,43134.9153932765
Total Other Rockfish,1995,26512.1426,0.235218014735458,16719.497117249,42040.36163968
Total Other Rockfish,1996,27299.0314,0.211797083636836,18024.4458228428,41345.9100325697
Total Other Rockfish,1997,28235.5071,0.188283297740348,19522.0586562488,40838.1039741913
Total Other Rockfish,1998,29237.8407,0.167859812670479,21040.6977817487,40628.4685833993
Total Other Rockfish,1999,30172.9943,0.147145080846772,22613.4064778158,40259.7276054344
Total Other Rockfish,2000,31133.3799,0.122128017262363,24505.7954473462,39553.392424268
Total Other Rockfish,2001,31944.3389,0.102612615088786,26124.5178162844,39060.6553940672
Total Other Rockfish,2002,32975.9611,0.074557447367741,28492.6525182841,38164.7166676007
Total Other Rockfish,2003,35327.7937,0.0824452357288079,30056.4520689861,41523.630428675
Total Other Rockfish,2004,38557.1785,0.069161154013087,33669.2996829342,44154.6461577993
Total Other Rockfish,2005,40853.2306,0.0900184896582524,34245.311434154,48736.2030176265
Total Other Rockfish,2006,43690.7208,0.0919005606980949,36488.9925784685,52313.8335463378
Total Other Rockfish,2007,44308.2007,0.0986698199746526,36516.9643801126,53761.7702511072
Total Other Rockfish,2008,45366.4808,0.0846935879147381,38427.5285348723,53558.416547894
Total Other Rockfish,2009,46302.5144,0.0860546753906308,39115.9026833242,54809.4941619793
Total Other Rockfish,2010,47460.7149,0.0685701676651094,41492.1721055257,54287.8173041971
Total Other Rockfish,2011,47311.8513,0.0816255372125126,40317.062530497,55520.1974781797
Total Other Rockfish,2012,47256.9878,0.0671489756797462,41429.3074838902,53904.4225346451
Total Other Rockfish,2013,49168.6061,0.0927101314454107,40998.8277487835,58966.3646148685
Total Other Rockfish,2014,51868.1431,0.0999580767050558,42639.7517681181,63093.8070013256
Total Other Rockfish,2015,52865.2683,0.0982163538323817,43608.0826847575,64087.5824015037
Total Other Rockfish,2016,53901.09,0.0772250761851431,46329.9931243296,62709.4309164144
Total Other Rockfish,2017,53266.036,0.113706505677984,42624.71092086,66563.9843615872
Total Other Rockfish,2018,53247.404,0.13870696369636,40572.2121867931,69882.4609238867
Total Other Rockfish,2019,53247.404,0.165187526124167,38520.1507712019,73605.2683069689
Total Other Rockfish,2020,53247.404,0.193029729151697,36474.4050495017,77733.5786256491
