YEAR,NMFS_AREA,GEAR,SPECIES_CODE,LENGTH,SEX,FREQUENCY,SAMPLE_SYSTEM
2011,521,1,350,32,F,1,10
2011,521,1,350,35,M,1,10
2011,521,1,350,32,F,1,6
2011,541,1,330,38,M,1,10
2011,541,1,330,40,F,1,10
2011,541,1,330,47,F,1,10
2011,517,1,350,31,F,1,6
2011,517,1,350,32,F,1,6
2011,517,1,350,33,F,1,6
2011,517,1,350,34,F,1,6
2011,517,1,350,35,F,3,6
2011,517,1,350,45,F,1,6
2013,543,1,350,48,F,1,10
2013,543,1,350,33,M,1,10
2011,541,1,330,46,F,1,10
2006,542,8,350,31,F,1,NA
2006,542,8,350,32,F,1,NA
2006,542,8,350,35,F,1,NA
2006,542,8,350,39,F,1,NA
2006,542,8,350,41,F,3,NA
2006,542,8,350,42,F,1,NA
2006,542,8,350,43,F,1,NA
2006,542,8,350,44,F,1,NA
2006,542,8,350,47,F,1,NA
2006,542,8,350,55,F,1,NA
2006,542,8,350,32,M,1,NA
2006,542,8,350,37,M,1,NA
2006,542,8,350,39,M,1,NA
2006,542,8,350,24,U,1,NA
2006,542,8,350,28,U,1,NA
2006,542,8,350,29,U,1,NA
2006,542,8,350,38,U,1,NA
2006,542,8,350,42,U,1,NA
2006,542,8,350,41,F,1,NA
2006,542,8,350,44,F,1,NA
2006,542,8,350,38,M,1,NA
2006,542,8,350,41,M,1,NA
2006,542,8,350,43,M,1,NA
2006,542,8,350,44,M,1,NA
2006,542,8,350,45,M,1,NA
2006,542,8,350,46,M,1,NA
2006,542,8,350,47,M,1,NA
2006,542,8,350,48,M,2,NA
2006,542,8,350,50,M,2,NA
2006,542,8,350,51,M,1,NA
2006,542,8,350,43,U,1,NA
2006,542,8,350,33,F,1,NA
2006,542,8,350,34,F,2,NA
2006,542,8,350,36,F,1,NA
2006,542,8,350,46,F,1,NA
2006,542,8,350,53,F,1,NA
2006,542,8,350,35,M,1,NA
2006,542,8,350,42,M,1,NA
2006,542,8,350,44,M,1,NA
2006,542,8,350,49,M,2,NA
2006,542,8,350,51,M,1,NA
2006,542,8,350,54,M,1,NA
2006,542,8,350,34,U,1,NA
2006,542,8,350,35,U,1,NA
2006,542,8,350,36,F,3,NA
2006,542,8,350,43,F,1,NA
2006,542,8,350,45,F,1,NA
2006,542,8,350,48,F,1,NA
2006,542,8,350,50,F,3,NA
2006,542,8,350,55,F,1,NA
2006,542,8,350,57,F,1,NA
2006,542,8,350,58,F,1,NA
2006,542,8,350,34,M,1,NA
2006,542,8,350,35,M,1,NA
2006,542,8,350,38,M,1,NA
2006,542,8,350,35,U,1,NA
2006,542,8,350,36,U,1,NA
2012,542,1,350,36,F,1,10
2012,541,1,330,42,F,1,10
2007,519,1,350,35,F,1,NA
2007,519,1,350,39,F,3,NA
2007,519,1,350,41,F,1,NA
2007,519,1,350,42,F,1,NA
2007,519,1,350,44,F,1,NA
2007,519,1,350,45,F,1,NA
2007,519,1,350,30,M,1,NA
2007,519,1,350,34,M,1,NA
2007,519,1,350,36,M,2,NA
2007,519,1,350,38,M,1,NA
2007,519,1,350,39,M,2,NA
2007,519,1,350,41,M,1,NA
2007,519,1,350,47,M,1,NA
2007,519,1,350,54,M,1,NA
2007,519,1,350,25,U,1,NA
2005,519,1,330,36,F,1,NA
2005,519,1,330,38,F,1,NA
2005,519,1,330,43,F,1,NA
2005,519,1,330,38,M,1,NA
2005,519,1,330,39,M,1,NA
2005,519,1,330,42,M,1,NA
2005,519,1,330,40,F,1,NA
2005,541,1,330,40,F,1,NA
2005,541,1,330,45,M,1,NA
2005,519,1,330,44,F,1,NA
2005,519,1,330,37,M,1,NA
2005,519,1,330,40,M,2,NA
2005,519,1,330,43,M,1,NA
2005,542,1,330,43,F,1,NA
2005,542,1,330,38,F,1,NA
2005,542,1,330,37,M,1,NA
2004,542,1,330,44,F,1,NA
2005,543,1,350,68,F,1,NA
2005,543,1,350,69,F,1,NA
2005,543,1,350,33,M,1,NA
2005,542,1,330,43,F,1,NA
2005,542,1,330,44,F,1,NA
2005,542,1,330,42,M,1,NA
2005,542,1,330,43,M,1,NA
2005,542,1,330,46,F,1,NA
2005,542,1,330,42,M,1,NA
2005,542,1,330,45,M,1,NA
2005,542,1,330,36,M,2,NA
2005,542,1,330,33,M,1,NA
2005,542,1,330,39,M,1,NA
2007,517,1,350,31,F,1,NA
2007,517,1,350,32,F,1,NA
2007,517,1,350,34,F,1,NA
2007,517,1,350,39,F,1,NA
2007,517,1,350,40,F,5,NA
2007,517,1,350,41,F,1,NA
2007,517,1,350,25,M,1,NA
2007,517,1,350,33,M,2,NA
2007,517,1,350,35,M,1,NA
2007,517,1,350,36,M,1,NA
2007,517,1,350,40,M,2,NA
2007,517,1,350,41,M,1,NA
2007,517,1,350,44,M,1,NA
2007,517,1,350,46,M,1,NA
2007,517,1,350,36,F,1,NA
2007,517,1,350,37,F,2,NA
2007,517,1,350,38,F,1,NA
2007,517,1,350,42,F,1,NA
2007,517,1,350,43,F,2,NA
2007,517,1,350,48,F,1,NA
2007,517,1,350,36,M,1,NA
2007,517,1,350,38,M,1,NA
2007,517,1,350,39,M,1,NA
2007,517,1,350,40,M,2,NA
2007,517,1,350,41,M,1,NA
2007,517,1,350,43,M,1,NA
2007,517,1,350,44,M,1,NA
2007,519,1,350,37,F,1,NA
2007,519,1,350,38,F,1,NA
2007,519,1,350,40,F,1,NA
2007,519,1,350,41,F,1,NA
2007,519,1,350,42,F,3,NA
2007,519,1,350,44,F,1,NA
2007,519,1,350,45,F,1,NA
2007,519,1,350,47,F,1,NA
2007,519,1,350,48,F,1,NA
2007,519,1,350,51,F,1,NA
2007,519,1,350,37,M,1,NA
2007,519,1,350,38,M,1,NA
2007,519,1,350,40,M,1,NA
2007,519,1,350,42,M,2,NA
2007,519,1,350,43,M,1,NA
2007,519,1,350,45,M,1,NA
2004,542,1,330,41,F,1,NA
2004,542,1,330,43,F,1,NA
2005,519,1,330,38,F,1,NA
2005,519,1,330,44,F,1,NA
2005,519,1,330,39,M,2,NA
2005,519,1,330,42,M,1,NA
2005,519,1,330,43,M,1,NA
2004,542,1,330,38,F,1,NA
2004,542,1,330,42,F,2,NA
2004,542,1,330,43,F,3,NA
2004,542,1,330,44,F,4,NA
2004,542,1,330,45,F,2,NA
2004,542,1,330,46,F,1,NA
2004,542,1,330,52,F,1,NA
2004,542,1,330,45,M,1,NA
2004,542,1,330,46,M,1,NA
2004,542,1,330,40,F,1,NA
2004,542,1,330,42,F,1,NA
2004,542,1,330,45,F,1,NA
2004,542,1,330,50,F,1,NA
2004,542,1,330,40,M,1,NA
2004,542,1,330,41,M,1,NA
2004,542,1,330,42,M,1,NA
2004,542,1,330,43,M,1,NA
2004,542,1,330,44,M,1,NA
2004,542,1,330,45,M,1,NA
2004,542,1,330,46,M,1,NA
2004,542,1,330,47,M,1,NA
2004,542,1,330,42,M,1,NA
2004,542,1,330,43,M,2,NA
2004,542,1,330,44,M,1,NA
2004,542,1,330,42,M,1,NA
2004,542,1,330,34,F,1,NA
2004,542,1,330,42,F,1,NA
2004,542,1,330,43,F,1,NA
2004,542,1,330,37,M,1,NA
2002,521,8,330,43,F,1,NA
2002,521,8,330,48,F,2,NA
2002,521,8,330,49,F,1,NA
2002,521,8,330,50,F,4,NA
2002,521,8,330,51,F,1,NA
2002,521,8,330,52,F,3,NA
2002,521,8,330,53,F,1,NA
2002,521,8,330,42,M,1,NA
2002,521,8,330,43,M,1,NA
2002,521,8,330,46,M,2,NA
2002,521,8,330,47,M,2,NA
2002,521,8,330,48,M,1,NA
2002,521,8,330,49,M,1,NA
2002,521,8,330,50,M,1,NA
2002,521,8,330,47,F,2,NA
2002,521,8,330,52,F,2,NA
2002,521,8,330,45,M,1,NA
2002,521,8,330,46,M,2,NA
2002,521,8,330,47,M,1,NA
2002,521,8,330,51,M,1,NA
2002,521,8,330,44,F,1,NA
2002,521,8,330,46,F,1,NA
2002,521,8,330,47,F,2,NA
2002,521,8,330,48,F,1,NA
2002,521,8,330,49,F,2,NA
2002,521,8,330,50,F,3,NA
2002,521,8,330,51,F,2,NA
2002,521,8,330,52,F,1,NA
2002,521,8,330,46,M,2,NA
2002,521,8,330,48,M,2,NA
2002,521,8,330,51,M,1,NA
2002,521,8,330,52,M,1,NA
2006,541,1,350,34,M,1,NA
2006,543,1,350,50,F,1,NA
2006,543,1,350,27,M,1,NA
2006,543,1,350,29,M,1,NA
2006,543,1,350,34,M,1,NA
2006,543,1,350,37,M,1,NA
2006,543,1,350,40,M,3,NA
2006,543,1,350,42,M,1,NA
2006,543,1,350,46,M,1,NA
2006,543,1,350,32,M,1,NA
2006,543,1,350,28,M,2,NA
2006,543,1,350,30,M,1,NA
2006,543,1,350,34,M,1,NA
2006,543,1,350,30,F,1,NA
2006,543,1,350,33,F,1,NA
2006,543,1,350,23,M,1,NA
2006,543,1,350,25,M,1,NA
2006,543,1,350,50,M,1,NA
2006,542,1,350,48,F,1,NA
2006,542,1,350,44,F,1,NA
2006,542,1,350,46,F,1,NA
2006,542,1,350,48,F,1,NA
2006,542,1,350,50,F,1,NA
2006,542,1,350,52,F,1,NA
2006,542,1,350,62,F,1,NA
2006,542,1,350,43,M,1,NA
2006,542,1,350,46,M,1,NA
2006,542,1,350,47,M,1,NA
2006,542,1,350,52,M,2,NA
2006,543,1,350,41,M,1,NA
2004,543,1,350,27,F,1,NA
2004,543,1,350,40,F,1,NA
2004,543,1,350,48,F,1,NA
2004,543,1,350,54,F,1,NA
2007,517,1,350,35,M,1,NA
2007,517,1,350,37,M,1,NA
2007,517,1,350,40,M,1,NA
2007,517,1,350,42,M,2,NA
2007,517,1,350,39,M,2,NA
2007,517,1,350,41,M,1,NA
2007,517,1,350,42,M,2,NA
2007,517,1,350,36,F,2,NA
2007,517,1,350,38,F,2,NA
2007,517,1,350,40,F,4,NA
2007,517,1,350,41,F,1,NA
2007,517,1,350,44,F,1,NA
2007,517,1,350,50,F,1,NA
2007,517,1,350,35,M,2,NA
2007,517,1,350,37,M,1,NA
2007,517,1,350,38,M,1,NA
2007,517,1,350,39,M,2,NA
2007,517,1,350,40,M,1,NA
2007,517,1,350,42,M,1,NA
2007,517,1,350,44,M,1,NA
2004,543,1,330,42,M,1,NA
2007,541,1,330,46,F,1,NA
2007,541,1,330,45,F,1,NA
2007,541,1,330,43,M,1,NA
2007,541,1,330,46,M,1,NA
2007,541,1,330,41,M,1,NA
2007,541,1,330,39,F,1,NA
2007,541,1,330,40,F,1,NA
2007,541,1,330,42,F,1,NA
2007,541,1,330,44,F,1,NA
2007,541,1,330,45,F,2,NA
2007,541,1,330,44,M,1,NA
2007,541,1,330,46,F,1,NA
2007,541,1,330,41,M,1,NA
2007,541,1,330,56,F,1,NA
2007,541,1,330,33,F,1,NA
2007,541,1,330,39,F,1,NA
2007,541,1,330,41,F,1,NA
2007,541,1,330,44,M,1,NA
2007,542,1,330,44,F,1,NA
2007,541,1,330,49,F,1,NA
2007,541,1,330,39,F,1,NA
2007,541,1,330,42,M,1,NA
2007,542,1,330,44,M,2,NA
2007,519,1,330,44,F,1,NA
2007,517,1,350,37,F,1,NA
2007,517,1,350,39,F,1,NA
2007,517,1,350,40,F,1,NA
2007,517,1,350,41,F,1,NA
2007,517,1,350,42,F,1,NA
2007,517,1,350,43,F,2,NA
2007,517,1,350,45,F,1,NA
2007,517,1,350,46,F,2,NA
2007,517,1,350,53,F,1,NA
2007,517,1,350,30,M,1,NA
2007,517,1,350,35,M,1,NA
2007,517,1,350,36,M,1,NA
2007,517,1,350,37,M,1,NA
2004,543,1,350,61,F,1,NA
2004,543,1,350,67,F,1,NA
2004,543,1,350,22,M,1,NA
2004,543,1,350,66,M,1,NA
2007,541,1,330,44,M,1,NA
2007,541,1,330,43,F,1,NA
2007,541,1,330,44,M,1,NA
2007,541,1,330,43,F,1,NA
2007,541,1,330,45,F,1,NA
2007,541,1,330,45,M,1,NA
2007,541,1,330,45,M,1,NA
2007,542,1,330,42,F,1,NA
2007,542,1,330,45,M,1,NA
2007,519,1,350,38,F,1,NA
2007,519,1,350,39,F,2,NA
2007,519,1,350,42,F,2,NA
2007,519,1,350,43,F,1,NA
2007,519,1,350,34,M,1,NA
2007,519,1,350,36,M,1,NA
2007,519,1,350,37,M,2,NA
2007,519,1,350,38,M,1,NA
2007,519,1,350,39,M,3,NA
2007,519,1,350,41,M,3,NA
2007,519,1,350,42,M,1,NA
2007,519,1,350,43,M,1,NA
2007,519,1,350,48,M,1,NA
2007,519,1,350,37,F,1,NA
2007,541,1,330,40,F,1,NA
2007,541,1,330,44,F,1,NA
2007,541,1,330,42,F,1,NA
2007,541,1,330,44,F,1,NA
2007,541,1,330,43,F,1,NA
2007,541,1,330,45,F,1,NA
2006,542,1,330,42,F,1,NA
2006,542,1,330,43,F,1,NA
2007,519,1,350,39,F,2,NA
2007,519,1,350,40,F,4,NA
2007,519,1,350,41,F,1,NA
2007,519,1,350,45,F,2,NA
2007,519,1,350,54,F,1,NA
2007,519,1,350,36,M,1,NA
2007,519,1,350,37,M,2,NA
2007,519,1,350,39,M,1,NA
2007,519,1,350,41,M,2,NA
2007,519,1,350,43,M,1,NA
2007,519,1,350,51,M,1,NA
2007,519,1,350,54,M,1,NA
2007,517,1,350,39,F,1,NA
2007,517,1,350,40,F,1,NA
2007,517,1,350,42,F,1,NA
2007,517,1,350,44,F,1,NA
2007,517,1,350,45,F,1,NA
2007,517,1,350,47,F,1,NA
2007,517,1,350,29,M,1,NA
2007,517,1,350,36,M,1,NA
2007,517,1,350,37,M,2,NA
2007,517,1,350,39,M,1,NA
2007,517,1,350,40,M,2,NA
2007,517,1,350,41,M,1,NA
2007,517,1,350,42,M,2,NA
2007,519,1,350,35,F,1,NA
2007,519,1,350,36,F,1,NA
2007,519,1,350,37,F,1,NA
2007,519,1,350,39,F,4,NA
2007,519,1,350,40,F,1,NA
2007,519,1,350,48,F,1,NA
2007,519,1,350,35,M,1,NA
2007,519,1,350,37,M,1,NA
2007,519,1,350,39,M,3,NA
2007,519,1,350,40,M,1,NA
2007,519,1,350,41,M,2,NA
2007,519,1,350,42,M,1,NA
2007,519,1,350,43,M,1,NA
2007,519,1,350,44,M,1,NA
2006,543,1,330,47,F,1,NA
2004,543,1,330,43,F,1,NA
2007,519,1,350,34,F,1,NA
2007,519,1,350,37,F,3,NA
2003,542,1,330,42,F,2,NA
2003,542,1,330,39,M,1,NA
2003,542,1,330,40,M,2,NA
2003,542,1,330,44,M,1,NA
2003,542,1,330,42,F,1,NA
2003,542,1,330,43,F,1,NA
2003,542,1,330,42,F,1,NA
2003,542,1,330,42,M,1,NA
2003,542,1,330,43,F,1,NA
2003,543,1,330,41,M,1,NA
2003,542,1,330,37,F,1,NA
2003,542,1,330,38,F,1,NA
2003,542,1,330,47,F,1,NA
2003,542,1,330,51,F,1,NA
2003,542,1,330,38,M,1,NA
2003,542,1,330,39,M,1,NA
2003,542,1,330,46,F,1,NA
2005,543,1,330,25,F,2,NA
2005,543,1,330,30,F,1,NA
2005,543,1,330,32,F,3,NA
2005,543,1,330,21,M,1,NA
2005,543,1,330,22,M,1,NA
2005,543,1,330,24,M,1,NA
2005,543,1,330,25,M,1,NA
2005,543,1,330,26,M,1,NA
2005,543,1,330,27,M,1,NA
2005,543,1,330,28,M,1,NA
2005,543,1,330,29,M,3,NA
2005,543,1,330,31,M,1,NA
2005,543,1,330,32,M,1,NA
2005,543,1,330,33,M,1,NA
2007,541,1,330,40,F,1,NA
2005,543,1,330,45,F,1,NA
2005,543,1,330,42,M,1,NA
2005,542,1,350,29,M,1,NA
2005,542,1,350,32,M,1,NA
2005,542,1,350,34,M,1,NA
2005,542,1,350,35,M,1,NA
2005,542,1,350,26,U,1,NA
2005,542,1,350,31,M,1,NA
2005,542,1,350,33,M,2,NA
2005,542,1,350,34,M,1,NA
2005,542,1,350,40,M,1,NA
2005,542,1,350,21,U,1,NA
2005,542,1,350,22,U,1,NA
2005,542,1,330,41,F,1,NA
2005,541,1,330,40,M,1,NA
2005,542,1,330,42,M,1,NA
2005,542,1,330,47,M,1,NA
2005,543,1,330,45,F,1,NA
2005,543,1,330,46,F,1,NA
2005,542,1,330,43,F,1,NA
2005,542,1,330,43,M,1,NA
2005,542,1,330,45,F,1,NA
2005,542,1,330,46,F,1,NA
2005,542,1,330,46,F,1,NA
2005,542,1,330,42,M,1,NA
2005,542,1,330,39,F,1,NA
2005,542,1,330,43,F,1,NA
2005,542,1,330,42,M,1,NA
2005,542,1,330,45,M,2,NA
2005,542,1,330,37,F,1,NA
2005,542,1,330,39,M,1,NA
2005,542,1,330,44,F,1,NA
2005,542,1,330,42,M,1,NA
2005,542,1,330,42,M,1,NA
2006,518,6,350,39,F,1,NA
2006,518,6,350,42,M,1,NA
2004,542,1,330,42,F,1,NA
2004,542,1,330,45,M,1,NA
2004,543,1,350,44,F,1,NA
2004,543,1,350,47,F,1,NA
2004,543,1,350,48,F,1,NA
2005,542,1,330,44,F,1,NA
2005,542,1,330,41,M,1,NA
2005,542,1,330,43,M,1,NA
2005,542,1,330,42,M,1,NA
2005,542,1,330,41,F,1,NA
2005,523,8,350,45,F,1,NA
2005,523,8,350,47,F,1,NA
2005,523,8,350,50,F,1,NA
2005,523,8,350,52,F,1,NA
2005,523,8,350,55,F,1,NA
2005,523,8,350,60,F,1,NA
2005,523,8,350,45,M,1,NA
2005,523,8,350,47,M,1,NA
2005,523,8,350,49,M,2,NA
2005,523,8,350,51,M,1,NA
2005,523,8,350,53,M,1,NA
2005,523,8,350,54,M,1,NA
2005,523,8,350,58,M,1,NA
2007,519,1,330,39,M,1,NA
2007,541,1,330,44,M,1,NA
2007,542,1,330,38,F,1,NA
2007,542,1,330,43,F,1,NA
2007,542,1,330,44,F,1,NA
2007,542,1,330,40,M,1,NA
2007,542,1,330,43,M,1,NA
2007,542,1,330,40,F,1,NA
2007,542,1,330,48,M,1,NA
2007,541,1,330,43,F,1,NA
2007,541,1,330,45,F,1,NA
2007,541,1,330,42,M,1,NA
2007,541,1,330,43,F,1,NA
2007,541,1,330,46,F,1,NA
2007,541,1,330,42,M,1,NA
2007,541,1,330,37,M,1,NA
2007,541,1,330,44,F,1,NA
2007,542,1,330,43,F,1,NA
2007,542,1,330,39,M,1,NA
2007,542,1,330,43,F,1,NA
2006,542,1,330,32,M,1,NA
2006,542,1,330,39,F,1,NA
2006,542,1,330,32,M,1,NA
2006,542,1,330,34,M,1,NA
2006,542,1,330,38,M,2,NA
2007,541,1,330,41,F,1,NA
2007,541,1,330,42,F,1,NA
2007,541,1,330,47,F,1,NA
2007,541,1,330,45,F,2,NA
2007,542,1,330,48,F,1,NA
2007,542,1,330,46,F,1,NA
2007,541,1,330,43,M,1,NA
2007,541,1,330,42,F,1,NA
2007,541,1,330,44,F,2,NA
2007,541,1,330,48,F,2,NA
2007,541,1,330,41,F,1,NA
2007,541,1,330,42,F,1,NA
2007,541,1,330,45,F,1,NA
2007,541,1,330,47,F,1,NA
2007,541,1,330,39,M,1,NA
2007,541,1,330,43,M,1,NA
2007,541,1,330,44,F,1,NA
2007,541,1,330,44,M,1,NA
2005,519,1,330,43,F,1,NA
2005,519,1,330,44,M,1,NA
2007,541,1,330,47,F,1,NA
2007,541,1,330,44,M,1,NA
2007,541,1,330,43,F,1,NA
2007,541,1,330,45,F,1,NA
2007,541,1,330,44,M,1,NA
2007,541,1,330,42,F,2,NA
2007,541,1,330,43,F,1,NA
2007,541,1,330,44,F,1,NA
2007,541,1,330,49,F,1,NA
2007,541,1,330,44,M,1,NA
2007,541,1,330,46,M,1,NA
2007,541,1,330,45,F,1,NA
2007,541,1,330,44,M,1,NA
2007,541,1,330,45,F,1,NA
2007,541,1,330,45,F,1,NA
2007,541,1,330,46,F,1,NA
2007,541,1,330,50,F,1,NA
2007,541,1,330,36,M,1,NA
2007,541,1,330,43,M,1,NA
2007,542,1,330,47,F,1,NA
2007,542,1,330,45,M,1,NA
2005,517,1,330,43,F,1,NA
2005,519,1,330,37,F,1,NA
2005,519,1,330,38,F,1,NA
2005,519,1,330,39,F,1,NA
2005,519,1,330,40,F,3,NA
2005,519,1,330,41,F,2,NA
2005,519,1,330,43,F,2,NA
2005,519,1,330,38,M,2,NA
2005,519,1,330,39,M,3,NA
2005,519,1,330,40,M,3,NA
2005,519,1,330,41,M,2,NA
2005,519,1,330,42,M,1,NA
2007,521,8,330,40,F,1,NA
2007,521,8,330,47,F,1,NA
2007,521,8,330,52,F,2,NA
2007,521,8,330,53,F,1,NA
2007,521,8,330,43,M,2,NA
2007,521,8,330,45,M,2,NA
2007,521,8,330,47,M,1,NA
2005,517,1,330,37,M,1,NA
2005,517,1,330,45,M,1,NA
2006,542,1,330,41,M,1,NA
2006,542,1,330,38,M,1,NA
2007,521,8,330,41,F,1,NA
2007,521,8,330,43,F,1,NA
2007,521,8,330,49,F,1,NA
2007,521,8,330,42,M,1,NA
2006,542,1,330,40,F,1,NA
2006,542,1,330,47,F,1,NA
2006,542,1,330,46,F,1,NA
2006,542,1,330,44,F,1,NA
2006,543,1,330,44,U,1,NA
2006,542,1,330,42,F,1,NA
2006,543,1,330,39,M,1,NA
2006,543,1,350,33,F,1,NA
2006,543,1,350,38,F,2,NA
2006,543,1,350,25,M,1,NA
2006,543,1,350,27,M,1,NA
2006,543,1,350,32,M,1,NA
2006,543,1,350,49,M,1,NA
2006,543,1,350,50,M,1,NA
2006,542,1,330,41,F,1,NA
2006,542,1,330,45,F,1,NA
2007,543,1,350,32,F,1,NA
2006,542,1,330,50,F,1,NA
2006,542,1,330,42,M,1,NA
2006,542,1,330,45,M,1,NA
2007,542,1,350,25,F,2,NA
2007,542,1,350,22,M,1,NA
2007,542,1,350,24,M,1,NA
2007,542,1,350,26,M,1,NA
2006,543,1,330,46,F,1,NA
2006,543,1,330,44,M,1,NA
2006,542,1,330,47,F,1,NA
2006,542,1,330,42,F,1,NA
2006,542,1,330,39,M,1,NA
2006,543,1,350,52,F,1,NA
2006,543,1,350,38,M,1,NA
2006,543,1,350,39,M,1,NA
2006,543,1,350,51,M,1,NA
2006,543,1,350,37,F,1,NA
2006,543,1,350,56,F,1,NA
2006,543,1,350,43,M,1,NA
2006,543,1,350,50,M,1,NA
2006,543,1,350,26,U,1,NA
2006,543,1,350,30,F,1,NA
2006,543,1,350,33,F,1,NA
2006,543,1,350,40,F,1,NA
2006,543,1,350,28,M,1,NA
2006,543,1,350,31,M,1,NA
2006,543,1,350,37,M,1,NA
2006,542,1,330,39,F,1,NA
2006,542,1,330,44,M,1,NA
2006,542,1,330,33,M,1,NA
2006,543,1,330,45,M,1,NA
2007,521,8,330,43,M,1,NA
2006,542,1,330,40,F,1,NA
2006,542,1,330,41,F,1,NA
2018,543,1,330,37,M,1,10
2007,542,1,330,41,F,1,NA
2007,542,1,330,43,F,2,NA
2007,542,1,330,45,F,1,NA
2007,542,1,330,39,M,1,NA
2007,542,1,330,42,M,1,NA
2007,542,1,330,43,M,1,NA
2007,542,1,330,44,M,1,NA
2007,543,1,350,22,F,1,NA
2007,543,1,350,29,F,1,NA
2006,542,1,330,41,M,1,NA
2007,543,1,350,26,F,1,NA
2007,543,1,350,37,F,2,NA
2007,543,1,350,35,M,1,NA
2007,543,1,350,20,F,1,NA
2007,543,1,350,40,F,1,NA
2007,543,1,350,24,M,1,NA
2007,543,1,350,35,M,1,NA
2006,542,1,330,44,F,1,NA
2007,543,1,350,29,M,1,NA
2007,543,1,350,30,M,1,NA
2007,543,1,350,34,M,1,NA
2006,543,1,330,42,F,1,NA
2007,543,1,350,47,F,1,NA
2018,543,1,330,38,F,1,10
2018,542,1,330,42,F,1,10
2006,542,1,330,45,F,1,NA
2006,542,1,350,48,M,1,NA
2018,543,1,330,40,F,1,10
2006,541,1,330,44,F,1,NA
2006,541,1,330,47,F,1,NA
2006,542,1,330,38,F,1,NA
2006,542,1,330,41,F,1,NA
2006,542,1,330,42,F,1,NA
2006,542,1,330,44,F,1,NA
2006,542,1,330,46,F,1,NA
2006,542,1,330,36,M,1,NA
2006,542,1,330,42,M,1,NA
2006,542,1,330,43,M,1,NA
2006,541,1,330,43,F,1,NA
2006,541,1,330,44,F,1,NA
2006,541,1,330,43,M,1,NA
2006,541,1,330,44,M,1,NA
2006,542,1,330,42,F,1,NA
2006,541,1,330,45,F,1,NA
2006,541,1,330,48,F,1,NA
2006,542,1,330,40,F,1,NA
2006,542,1,330,41,F,2,NA
2006,542,1,330,43,F,4,NA
2006,542,1,330,51,F,2,NA
2006,542,1,330,38,M,1,NA
2006,542,1,330,41,M,1,NA
2006,542,1,330,46,F,1,NA
2006,542,1,330,42,M,1,NA
2006,543,1,350,35,F,1,NA
2006,543,1,350,39,F,1,NA
2006,542,1,330,35,M,1,NA
2006,541,1,330,42,M,1,NA
2006,542,1,330,38,F,1,NA
2006,542,1,330,43,F,3,NA
2006,542,1,330,44,F,4,NA
2006,542,1,330,45,F,1,NA
2006,542,1,330,49,F,1,NA
2006,542,1,330,43,M,2,NA
2006,542,1,330,46,M,1,NA
2006,542,1,330,46,F,1,NA
2006,542,1,330,40,M,1,NA
2006,542,1,330,42,M,1,NA
2006,542,1,330,43,M,2,NA
2006,542,1,330,44,M,1,NA
2006,542,1,330,45,M,2,NA
2006,542,1,330,41,F,1,NA
2006,542,1,330,44,F,2,NA
2006,542,1,330,40,F,1,NA
2006,542,1,330,41,F,1,NA
2006,542,1,330,42,F,1,NA
2006,542,1,330,43,F,1,NA
2006,542,1,330,44,F,1,NA
2006,542,1,330,45,F,2,NA
2006,542,1,330,46,F,2,NA
2006,542,1,330,49,F,1,NA
2006,542,1,330,52,F,1,NA
2006,542,1,330,42,M,1,NA
2006,542,1,330,43,M,3,NA
2006,542,1,330,44,M,3,NA
2006,542,1,330,45,M,3,NA
2006,542,1,330,38,M,1,NA
2006,542,1,330,49,M,1,NA
2006,542,1,330,40,F,1,NA
2006,542,1,330,43,F,1,NA
2006,542,1,330,44,F,1,NA
2006,542,1,330,45,F,1,NA
2006,542,1,330,46,F,1,NA
2006,542,1,330,50,F,1,NA
2006,542,1,330,43,M,2,NA
2006,542,1,330,44,M,1,NA
2006,542,1,330,47,M,1,NA
2006,542,1,330,42,F,1,NA
2006,542,1,330,36,M,1,NA
2006,542,1,330,40,M,1,NA
2006,542,1,330,43,M,3,NA
2006,542,1,330,42,F,1,NA
2006,542,1,330,45,F,3,NA
2006,542,1,330,46,F,1,NA
2006,542,1,330,42,M,2,NA
2006,542,1,330,43,M,3,NA
2006,542,1,330,44,M,4,NA
2006,542,1,330,45,M,1,NA
2006,542,1,330,46,M,1,NA
2006,542,1,330,47,M,1,NA
2006,542,1,330,44,F,1,NA
2006,542,1,330,48,F,1,NA
2006,542,1,330,43,M,1,NA
2006,542,1,330,41,M,1,NA
2006,542,1,330,33,F,1,NA
2006,542,1,330,36,F,1,NA
2006,542,1,330,43,F,1,NA
2006,542,1,330,42,F,3,NA
2006,542,1,330,43,F,1,NA
2006,542,1,330,45,F,1,NA
2006,542,1,330,46,F,1,NA
2006,542,1,330,38,M,1,NA
2006,542,1,330,41,M,1,NA
2006,542,1,330,42,M,2,NA
2006,542,1,330,43,M,2,NA
2006,542,1,330,44,M,1,NA
2006,542,1,330,45,M,1,NA
2006,542,1,330,46,M,1,NA
2006,542,1,330,40,F,1,NA
2006,542,1,330,41,F,1,NA
2006,542,1,330,42,F,2,NA
2006,542,1,330,44,F,1,NA
2006,542,1,330,45,F,1,NA
2006,542,1,330,44,M,1,NA
2005,517,1,350,39,F,1,NA
2005,517,1,350,40,F,1,NA
2005,517,1,350,36,M,2,NA
2005,517,1,350,32,M,2,NA
2005,517,1,350,33,M,3,NA
2005,517,1,350,34,M,4,NA
